FiscalYear,Chain,Category,Territory,Segment,Buyer,Value Column Name,Value
"2014","Fashions Direct","010-Womens","MD","4455","Wright, Howard","TotalSalesLY","784.61"
"2014","Fashions Direct","010-Womens","MD","4455","Wright, Howard","TotalUnits","97"
"2014","Fashions Direct","010-Womens","MD","4455","Wright, Howard","Variance","280.16999999999996"
"2014","Fashions Direct","010-Womens","MD","4455","Wright, Howard","Variance %","0.3570818623265062"
"2014","Fashions Direct","010-Womens","MD","4455","Petty, Perry","TotalSales","314.23"
"2014","Fashions Direct","010-Womens","MD","4455","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4455","Petty, Perry","TotalUnits","50"
"2014","Fashions Direct","010-Womens","MD","4455","Petty, Perry","Variance","314.23"
"2014","Fashions Direct","010-Womens","MD","4455","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4455","Buchanan, Alma","TotalSales","280.79"
"2014","Fashions Direct","010-Womens","MD","4455","Buchanan, Alma","TotalSalesLY","252.79000000000002"
"2014","Fashions Direct","010-Womens","MD","4455","Buchanan, Alma","TotalUnits","26"
"2014","Fashions Direct","010-Womens","MD","4455","Buchanan, Alma","Variance","28.00000000000003"
"2014","Fashions Direct","010-Womens","MD","4455","Buchanan, Alma","Variance %","0.1107638751532893"
"2014","Fashions Direct","010-Womens","MD","4455","Carr, Slade","TotalSales","179.82"
"2014","Fashions Direct","010-Womens","MD","4455","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4455","Carr, Slade","TotalUnits","18"
"2014","Fashions Direct","010-Womens","MD","4455","Carr, Slade","Variance","179.82"
"2014","Fashions Direct","010-Womens","MD","4455","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4455","Barrett, Galvin","TotalSales","142.89"
"2014","Fashions Direct","010-Womens","MD","4455","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4455","Barrett, Galvin","TotalUnits","11"
"2014","Fashions Direct","010-Womens","MD","4455","Barrett, Galvin","Variance","142.89"
"2014","Fashions Direct","010-Womens","MD","4455","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4338","Petty, Perry","TotalSales","1503.76"
"2014","Fashions Direct","010-Womens","MD","4338","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4338","Petty, Perry","TotalUnits","148"
"2014","Fashions Direct","010-Womens","MD","4338","Petty, Perry","Variance","1503.76"
"2014","Fashions Direct","010-Womens","MD","4338","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4338","Wright, Howard","TotalSales","282.75"
"2014","Fashions Direct","010-Womens","MD","4338","Wright, Howard","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4338","Wright, Howard","TotalUnits","30"
"2014","Fashions Direct","010-Womens","MD","4338","Wright, Howard","Variance","282.75"
"2014","Fashions Direct","010-Womens","MD","4338","Wright, Howard","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4338","Hubbard, Quintessa","TotalSales","74.95"
"2014","Fashions Direct","010-Womens","MD","4338","Hubbard, Quintessa","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4338","Hubbard, Quintessa","TotalUnits","5"
"2014","Fashions Direct","010-Womens","MD","4338","Hubbard, Quintessa","Variance","74.95"
"2014","Fashions Direct","010-Womens","MD","4338","Hubbard, Quintessa","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4338","Carr, Slade","TotalSales","8.08"
"2014","Fashions Direct","010-Womens","MD","4338","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4338","Carr, Slade","TotalUnits","2"
"2014","Fashions Direct","010-Womens","MD","4338","Carr, Slade","Variance","8.08"
"2014","Fashions Direct","010-Womens","MD","4338","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4008","Buchanan, Alma","TotalSales","1354.6899999999998"
"2014","Fashions Direct","010-Womens","MD","4008","Buchanan, Alma","TotalSalesLY","1306.75"
"2014","Fashions Direct","010-Womens","MD","4008","Buchanan, Alma","TotalUnits","358"
"2014","Fashions Direct","010-Womens","MD","4008","Buchanan, Alma","Variance","47.940000000000055"
"2014","Fashions Direct","010-Womens","MD","4008","Buchanan, Alma","Variance %","0.03668643581404247"
"2014","Fashions Direct","010-Womens","MD","4008","Mendez, Jerry","TotalSales","430.58"
"2014","Fashions Direct","010-Womens","MD","4008","Mendez, Jerry","TotalSalesLY","430.58"
"2014","Fashions Direct","010-Womens","MD","4008","Mendez, Jerry","TotalUnits","185"
"2014","Fashions Direct","010-Womens","MD","4008","Mendez, Jerry","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4008","Mendez, Jerry","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4008","Ray, Violet","TotalSales","33"
"2014","Fashions Direct","010-Womens","MD","4008","Ray, Violet","TotalSalesLY","33"
"2014","Fashions Direct","010-Womens","MD","4008","Ray, Violet","TotalUnits","11"
"2014","Fashions Direct","010-Womens","MD","4008","Ray, Violet","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4008","Ray, Violet","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4008","Clemons, Uma","TotalSales","19"
"2014","Fashions Direct","010-Womens","MD","4008","Clemons, Uma","TotalSalesLY","19"
"2014","Fashions Direct","010-Womens","MD","4008","Clemons, Uma","TotalUnits","5"
"2014","Fashions Direct","010-Womens","MD","4008","Clemons, Uma","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4008","Clemons, Uma","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4401","Buchanan, Alma","TotalSales","1724.24"
"2014","Fashions Direct","010-Womens","MD","4401","Buchanan, Alma","TotalSalesLY","1713.24"
"2014","Fashions Direct","010-Womens","MD","4401","Buchanan, Alma","TotalUnits","334"
"2014","Fashions Direct","010-Womens","MD","4401","Buchanan, Alma","Variance","11"
"2014","Fashions Direct","010-Womens","MD","4401","Buchanan, Alma","Variance %","0.00642058322243235"
"2014","Fashions Direct","010-Womens","MD","4401","Clemons, Uma","TotalSales","55"
"2014","Fashions Direct","010-Womens","MD","4401","Clemons, Uma","TotalSalesLY","55"
"2014","Fashions Direct","010-Womens","MD","4401","Clemons, Uma","TotalUnits","25"
"2014","Fashions Direct","010-Womens","MD","4401","Clemons, Uma","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4401","Clemons, Uma","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4214","Buchanan, Alma","TotalSales","1682.47"
"2014","Fashions Direct","010-Womens","MD","4214","Buchanan, Alma","TotalSalesLY","1682.47"
"2014","Fashions Direct","010-Womens","MD","4214","Buchanan, Alma","TotalUnits","203"
"2014","Fashions Direct","010-Womens","MD","4214","Buchanan, Alma","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4214","Buchanan, Alma","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4214","Carr, Slade","TotalSales","64.95"
"2014","Fashions Direct","010-Womens","MD","4214","Carr, Slade","TotalSalesLY","64.95"
"2014","Fashions Direct","010-Womens","MD","4214","Carr, Slade","TotalUnits","8"
"2014","Fashions Direct","010-Womens","MD","4214","Carr, Slade","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4214","Carr, Slade","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4214","Ward, Kermit","TotalSales","9.99"
"2014","Fashions Direct","010-Womens","MD","4214","Ward, Kermit","TotalSalesLY","9.99"
"2014","Fashions Direct","010-Womens","MD","4214","Ward, Kermit","TotalUnits","1"
"2014","Fashions Direct","010-Womens","MD","4214","Ward, Kermit","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4214","Ward, Kermit","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4377","Petty, Perry","TotalSales","898.23"
"2014","Fashions Direct","010-Womens","MD","4377","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4377","Petty, Perry","TotalUnits","89"
"2014","Fashions Direct","010-Womens","MD","4377","Petty, Perry","Variance","898.23"
"2014","Fashions Direct","010-Womens","MD","4377","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4377","Buchanan, Alma","TotalSales","281.81"
"2014","Fashions Direct","010-Womens","MD","4377","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4377","Buchanan, Alma","TotalUnits","30"
"2014","Fashions Direct","010-Womens","MD","4377","Buchanan, Alma","Variance","281.81"
"2014","Fashions Direct","010-Womens","MD","4377","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4377","Wright, Howard","TotalSales","177.81"
"2014","Fashions Direct","010-Womens","MD","4377","Wright, Howard","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4377","Wright, Howard","TotalUnits","19"
"2014","Fashions Direct","010-Womens","MD","4377","Wright, Howard","Variance","177.81"
"2014","Fashions Direct","010-Womens","MD","4377","Wright, Howard","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4377","Gentry, Elizabeth","TotalSales","129.9"
"2014","Fashions Direct","010-Womens","MD","4377","Gentry, Elizabeth","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4377","Gentry, Elizabeth","TotalUnits","10"
"2014","Fashions Direct","010-Womens","MD","4377","Gentry, Elizabeth","Variance","129.9"
"2014","Fashions Direct","010-Womens","MD","4377","Gentry, Elizabeth","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4377","Barrett, Galvin","TotalSales","59.95"
"2014","Fashions Direct","010-Womens","MD","4377","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4377","Barrett, Galvin","TotalUnits","5"
"2014","Fashions Direct","010-Womens","MD","4377","Barrett, Galvin","Variance","59.95"
"2014","Fashions Direct","010-Womens","MD","4377","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4454","Long, Amy","TotalSales","1314.1100000000001"
"2014","Fashions Direct","010-Womens","MD","4454","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4454","Long, Amy","TotalUnits","133"
"2014","Fashions Direct","010-Womens","MD","4454","Long, Amy","Variance","1314.11"
"2014","Fashions Direct","010-Womens","MD","4454","Long, Amy","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4454","Petty, Perry","TotalSales","74.2"
"2014","Fashions Direct","010-Womens","MD","4454","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4454","Petty, Perry","TotalUnits","8"
"2014","Fashions Direct","010-Womens","MD","4454","Petty, Perry","Variance","74.2"
"2014","Fashions Direct","010-Womens","MD","4454","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4275","Petty, Perry","TotalSales","1021.1400000000001"
"2014","Fashions Direct","010-Womens","MD","4275","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4275","Petty, Perry","TotalUnits","87"
"2014","Fashions Direct","010-Womens","MD","4275","Petty, Perry","Variance","1021.14"
"2014","Fashions Direct","010-Womens","MD","4275","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4275","Carr, Slade","TotalSales","239.75"
"2014","Fashions Direct","010-Womens","MD","4275","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4275","Carr, Slade","TotalUnits","25"
"2014","Fashions Direct","010-Womens","MD","4275","Carr, Slade","Variance","239.75"
"2014","Fashions Direct","010-Womens","MD","4275","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4275","Buchanan, Alma","TotalSales","67.92"
"2014","Fashions Direct","010-Womens","MD","4275","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4275","Buchanan, Alma","TotalUnits","8"
"2014","Fashions Direct","010-Womens","MD","4275","Buchanan, Alma","Variance","67.92"
"2014","Fashions Direct","010-Womens","MD","4275","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4275","Long, Amy","TotalSales","29.97"
"2014","Fashions Direct","010-Womens","MD","4275","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4275","Long, Amy","TotalUnits","3"
"2014","Fashions Direct","010-Womens","MD","4275","Long, Amy","Variance","29.97"
"2014","Fashions Direct","010-Womens","MD","4275","Long, Amy","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4209","Buchanan, Alma","TotalSales","901.79"
"2014","Fashions Direct","010-Womens","MD","4209","Buchanan, Alma","TotalSalesLY","901.79"
"2014","Fashions Direct","010-Womens","MD","4209","Buchanan, Alma","TotalUnits","167"
"2014","Fashions Direct","010-Womens","MD","4209","Buchanan, Alma","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4209","Buchanan, Alma","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4209","Carr, Slade","TotalSales","429.57"
"2014","Fashions Direct","010-Womens","MD","4209","Carr, Slade","TotalSalesLY","429.57"
"2014","Fashions Direct","010-Womens","MD","4209","Carr, Slade","TotalUnits","43"
"2014","Fashions Direct","010-Womens","MD","4209","Carr, Slade","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4209","Carr, Slade","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4457","Carr, Slade","TotalSales","688.21"
"2014","Fashions Direct","010-Womens","MD","4457","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4457","Carr, Slade","TotalUnits","100"
"2014","Fashions Direct","010-Womens","MD","4457","Carr, Slade","Variance","688.21"
"2014","Fashions Direct","010-Womens","MD","4457","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4457","Petty, Perry","TotalSales","216.94"
"2014","Fashions Direct","010-Womens","MD","4457","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4457","Petty, Perry","TotalUnits","32"
"2014","Fashions Direct","010-Womens","MD","4457","Petty, Perry","Variance","216.94"
"2014","Fashions Direct","010-Womens","MD","4457","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4457","Long, Amy","TotalSales","196.81"
"2014","Fashions Direct","010-Womens","MD","4457","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4457","Long, Amy","TotalUnits","20"
"2014","Fashions Direct","010-Womens","MD","4457","Long, Amy","Variance","196.81"
"2014","Fashions Direct","010-Womens","MD","4457","Long, Amy","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4457","Pierce, Amery","TotalSales","101.83"
"2014","Fashions Direct","010-Womens","MD","4457","Pierce, Amery","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4457","Pierce, Amery","TotalUnits","17"
"2014","Fashions Direct","010-Womens","MD","4457","Pierce, Amery","Variance","101.83"
"2014","Fashions Direct","010-Womens","MD","4457","Pierce, Amery","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4457","Buchanan, Alma","TotalSales","44.99"
"2014","Fashions Direct","010-Womens","MD","4457","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4457","Buchanan, Alma","TotalUnits","10"
"2014","Fashions Direct","010-Womens","MD","4457","Buchanan, Alma","Variance","44.99"
"2014","Fashions Direct","010-Womens","MD","4457","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4457","Hubbard, Quintessa","TotalSales","26"
"2014","Fashions Direct","010-Womens","MD","4457","Hubbard, Quintessa","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4457","Hubbard, Quintessa","TotalUnits","6"
"2014","Fashions Direct","010-Womens","MD","4457","Hubbard, Quintessa","Variance","26"
"2014","Fashions Direct","010-Womens","MD","4457","Hubbard, Quintessa","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4457","Wright, Howard","TotalSales","13"
"2014","Fashions Direct","010-Womens","MD","4457","Wright, Howard","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4457","Wright, Howard","TotalUnits","3"
"2014","Fashions Direct","010-Womens","MD","4457","Wright, Howard","Variance","13"
"2014","Fashions Direct","010-Womens","MD","4457","Wright, Howard","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4091","Long, Amy","TotalSales","976.52"
"2014","Fashions Direct","010-Womens","MD","4091","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4091","Long, Amy","TotalUnits","127"
"2014","Fashions Direct","010-Womens","MD","4091","Long, Amy","Variance","976.52"
"2014","Fashions Direct","010-Womens","MD","4091","Long, Amy","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4091","Barrett, Galvin","TotalSales","246.18"
"2014","Fashions Direct","010-Womens","MD","4091","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4091","Barrett, Galvin","TotalUnits","25"
"2014","Fashions Direct","010-Womens","MD","4091","Barrett, Galvin","Variance","246.18"
"2014","Fashions Direct","010-Womens","MD","4091","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4552","Buchanan, Alma","TotalSales","1110.61"
"2014","Fashions Direct","010-Womens","MD","4552","Buchanan, Alma","TotalSalesLY","1110.61"
"2014","Fashions Direct","010-Womens","MD","4552","Buchanan, Alma","TotalUnits","139"
"2014","Fashions Direct","010-Womens","MD","4552","Buchanan, Alma","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4552","Buchanan, Alma","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4552","Clemons, Uma","TotalSales","78"
"2014","Fashions Direct","010-Womens","MD","4552","Clemons, Uma","TotalSalesLY","78"
"2014","Fashions Direct","010-Womens","MD","4552","Clemons, Uma","TotalUnits","26"
"2014","Fashions Direct","010-Womens","MD","4552","Clemons, Uma","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4552","Clemons, Uma","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4552","Mccray, Nayda","TotalSales","17.97"
"2014","Fashions Direct","010-Womens","MD","4552","Mccray, Nayda","TotalSalesLY","17.97"
"2014","Fashions Direct","010-Womens","MD","4552","Mccray, Nayda","TotalUnits","3"
"2014","Fashions Direct","010-Womens","MD","4552","Mccray, Nayda","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4552","Mccray, Nayda","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4552","Hubbard, Quintessa","TotalSales","11"
"2014","Fashions Direct","010-Womens","MD","4552","Hubbard, Quintessa","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4552","Hubbard, Quintessa","TotalUnits","3"
"2014","Fashions Direct","010-Womens","MD","4552","Hubbard, Quintessa","Variance","11"
"2014","Fashions Direct","010-Womens","MD","4552","Hubbard, Quintessa","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4552","Mendez, Jerry","TotalSales","1"
"2014","Fashions Direct","010-Womens","MD","4552","Mendez, Jerry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4552","Mendez, Jerry","TotalUnits","1"
"2014","Fashions Direct","010-Womens","MD","4552","Mendez, Jerry","Variance","1"
"2014","Fashions Direct","010-Womens","MD","4552","Mendez, Jerry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4277","Buchanan, Alma","TotalSales","427.59000000000003"
"2014","Fashions Direct","010-Womens","MD","4277","Buchanan, Alma","TotalSalesLY","408.59000000000003"
"2014","Fashions Direct","010-Womens","MD","4277","Buchanan, Alma","TotalUnits","44"
"2014","Fashions Direct","010-Womens","MD","4277","Buchanan, Alma","Variance","19"
"2014","Fashions Direct","010-Womens","MD","4277","Buchanan, Alma","Variance %","0.04650138280427813"
"2014","Fashions Direct","010-Womens","MD","4277","Petty, Perry","TotalSales","334.68000000000006"
"2014","Fashions Direct","010-Womens","MD","4277","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4277","Petty, Perry","TotalUnits","36"
"2014","Fashions Direct","010-Womens","MD","4277","Petty, Perry","Variance","334.68"
"2014","Fashions Direct","010-Womens","MD","4277","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4277","Long, Amy","TotalSales","311.76"
"2014","Fashions Direct","010-Womens","MD","4277","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4277","Long, Amy","TotalUnits","24"
"2014","Fashions Direct","010-Womens","MD","4277","Long, Amy","Variance","311.76"
"2014","Fashions Direct","010-Womens","MD","4277","Long, Amy","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4277","Barrett, Galvin","TotalSales","119.92"
"2014","Fashions Direct","010-Womens","MD","4277","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4277","Barrett, Galvin","TotalUnits","8"
"2014","Fashions Direct","010-Womens","MD","4277","Barrett, Galvin","Variance","119.92"
"2014","Fashions Direct","010-Womens","MD","4277","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4277","Wright, Howard","TotalSales","9"
"2014","Fashions Direct","010-Womens","MD","4277","Wright, Howard","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4277","Wright, Howard","TotalUnits","3"
"2014","Fashions Direct","010-Womens","MD","4277","Wright, Howard","Variance","9"
"2014","Fashions Direct","010-Womens","MD","4277","Wright, Howard","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4092","Long, Amy","TotalSales","984.04"
"2014","Fashions Direct","010-Womens","MD","4092","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4092","Long, Amy","TotalUnits","136"
"2014","Fashions Direct","010-Womens","MD","4092","Long, Amy","Variance","984.04"
"2014","Fashions Direct","010-Womens","MD","4092","Long, Amy","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4092","Barrett, Galvin","TotalSales","117.89"
"2014","Fashions Direct","010-Womens","MD","4092","Barrett, Galvin","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4092","Barrett, Galvin","TotalUnits","11"
"2014","Fashions Direct","010-Womens","MD","4092","Barrett, Galvin","Variance","117.89"
"2014","Fashions Direct","010-Womens","MD","4092","Barrett, Galvin","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4092","Buchanan, Alma","TotalSales","49.95"
"2014","Fashions Direct","010-Womens","MD","4092","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4092","Buchanan, Alma","TotalUnits","5"
"2014","Fashions Direct","010-Womens","MD","4092","Buchanan, Alma","Variance","49.95"
"2014","Fashions Direct","010-Womens","MD","4092","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4456","Petty, Perry","TotalSales","663.76"
"2014","Fashions Direct","010-Womens","MD","4456","Petty, Perry","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4456","Petty, Perry","TotalUnits","108"
"2014","Fashions Direct","010-Womens","MD","4456","Petty, Perry","Variance","663.76"
"2014","Fashions Direct","010-Womens","MD","4456","Petty, Perry","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4456","Wright, Howard","TotalSales","235.9"
"2014","Fashions Direct","010-Womens","MD","4456","Wright, Howard","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4456","Wright, Howard","TotalUnits","54"
"2014","Fashions Direct","010-Womens","MD","4456","Wright, Howard","Variance","235.9"
"2014","Fashions Direct","010-Womens","MD","4456","Wright, Howard","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4456","Buchanan, Alma","TotalSales","224.7"
"2014","Fashions Direct","010-Womens","MD","4456","Buchanan, Alma","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4456","Buchanan, Alma","TotalUnits","37"
"2014","Fashions Direct","010-Womens","MD","4456","Buchanan, Alma","Variance","224.7"
"2014","Fashions Direct","010-Womens","MD","4456","Buchanan, Alma","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4456","Carr, Slade","TotalSales","2"
"2014","Fashions Direct","010-Womens","MD","4456","Carr, Slade","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4456","Carr, Slade","TotalUnits","2"
"2014","Fashions Direct","010-Womens","MD","4456","Carr, Slade","Variance","2"
"2014","Fashions Direct","010-Womens","MD","4456","Carr, Slade","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4228","Buchanan, Alma","TotalSales","773.51"
"2014","Fashions Direct","010-Womens","MD","4228","Buchanan, Alma","TotalSalesLY","755.51"
"2014","Fashions Direct","010-Womens","MD","4228","Buchanan, Alma","TotalUnits","129"
"2014","Fashions Direct","010-Womens","MD","4228","Buchanan, Alma","Variance","18"
"2014","Fashions Direct","010-Womens","MD","4228","Buchanan, Alma","Variance %","0.023824965917062648"
"2014","Fashions Direct","010-Womens","MD","4228","Carr, Slade","TotalSales","265.58000000000004"
"2014","Fashions Direct","010-Womens","MD","4228","Carr, Slade","TotalSalesLY","265.58000000000004"
"2014","Fashions Direct","010-Womens","MD","4228","Carr, Slade","TotalUnits","49"
"2014","Fashions Direct","010-Womens","MD","4228","Carr, Slade","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4228","Carr, Slade","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4228","Clemons, Uma","TotalSales","10.99"
"2014","Fashions Direct","010-Womens","MD","4228","Clemons, Uma","TotalSalesLY","10.99"
"2014","Fashions Direct","010-Womens","MD","4228","Clemons, Uma","TotalUnits","2"
"2014","Fashions Direct","010-Womens","MD","4228","Clemons, Uma","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4228","Clemons, Uma","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4327","Buchanan, Alma","TotalSales","1018.95"
"2014","Fashions Direct","010-Womens","MD","4327","Buchanan, Alma","TotalSalesLY","1018.95"
"2014","Fashions Direct","010-Womens","MD","4327","Buchanan, Alma","TotalUnits","160"
"2014","Fashions Direct","010-Womens","MD","4327","Buchanan, Alma","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4327","Buchanan, Alma","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4327","Hubbard, Quintessa","TotalSales","0"
"2014","Fashions Direct","010-Womens","MD","4327","Hubbard, Quintessa","TotalSalesLY","0"
"2014","Fashions Direct","010-Womens","MD","4327","Hubbard, Quintessa","TotalUnits","0"
"2014","Fashions Direct","010-Womens","MD","4327","Hubbard, Quintessa","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4327","Hubbard, Quintessa","Variance %","NaN"
"2014","Fashions Direct","010-Womens","MD","4024","Buchanan, Alma","TotalSales","1002.37"
"2014","Fashions Direct","010-Womens","MD","4024","Buchanan, Alma","TotalSalesLY","1002.37"
"2014","Fashions Direct","010-Womens","MD","4024","Buchanan, Alma","TotalUnits","47"
"2014","Fashions Direct","010-Womens","MD","4024","Buchanan, Alma","Variance","0"
"2014","Fashions Direct","010-Womens","MD","4024","Buchanan, Alma","Variance %","0"
"2014","Fashions Direct","010-Womens","MD","4316","Buchanan, Alma","TotalSales","947.3"
"2014","Fashions Direct","010-Womens","MD","4316","Buchanan, Alma","TotalSalesLY","944.3"
"2014","Fashions Direct","010-Womens","MD","4316","Buchanan, Alma","TotalUnits","86"
"2014","Fashions Direct","010-Womens","MD","4316","Buchanan, Alma","Variance","3"
"2014","Fashions Direct","010-Womens","MD","4316","Buchanan, Alma","Variance %","0.003176956475696283"
"2014","Fashions Direct","010-Womens","MD","4132","Long, Amy","TotalSales","931.72"
"2014","Fashions Direct","010-Womens","MD","4132","Long, Amy","TotalSalesLY",
"2014","Fashions Direct","010-Womens","MD","4132","Long, Amy","TotalUnits","94"
